timestamp,latitude (dd),longitude (dd),altitude (m),ground speed (m/s),deltaTime (s),vertical speed (m/s),apparent velocity (m/s),,,,,,,,,,
10/18/2025 11:28,39.54160167,-102.42658,18092.1,5.05184008,1,2.6,5.681644849,,,,,,,,,,
10/18/2025 11:28,39.54158167,-102.4265283,18097,4.90779576,2,2.45,5.485340393,,,,,,,,,,
10/18/2025 11:28,39.54153167,-102.42644,18099.3,4.51167388,1,2.3,5.064109122,,,,,,,,,,
10/18/2025 11:28,39.54150833,-102.4263967,18101.7,4.41392952,1,2.4,5.024218726,,,,,,,,,,
10/18/2025 11:28,39.54148667,-102.42635,18104.6,4.72774036,1,2.9,5.546307683,,,,,,,,,,
10/18/2025 11:28,39.54146667,-102.4263017,18107.4,4.87692912,1,2.8,5.62356094,,,,,,,,,,
10/18/2025 11:28,39.54146667,-102.4263017,18110.1,4.87692912,1,2.7,5.574445052,,,,,,,,,,
10/18/2025 11:28,39.54143667,-102.4262017,18112.6,4.33161848,1,2.5,5.001291699,,,,,,,,,,
10/18/2025 11:28,39.541435,-102.4261533,18114.9,4.07439648,1,2.3,4.678750546,,,,,,,,,,
10/18/2025 11:29,39.54144,-102.4261067,18117.4,4.21329636,1,2.5,4.899169952,,,,,,,,,,
10/18/2025 11:29,39.541445,-102.4260567,18120,4.51681832,1,2.6,5.211683772,,,,,,,,,,
10/18/2025 11:29,39.541445,-102.4260567,18122.7,4.51681832,1,2.7,5.26228541,,,,,,,,,,
10/18/2025 11:29,39.54143833,-102.4259467,18125.6,4.7843292,1,2.9,5.594622945,,,,,,,,,,
10/18/2025 11:29,39.54143167,-102.4258917,18128.5,4.7843292,1,2.9,5.594622945,,,,,,,,,,
10/18/2025 11:29,39.54142667,-102.4258367,18131.1,4.78947364,1,2.6,5.449684188,,,,,,,,,,
10/18/2025 11:29,39.54142333,-102.4257783,18133.7,5.07756228,1,2.6,5.704527913,,,,,,,,,,
10/18/2025 11:29,39.54142333,-102.4257783,18136.1,5.07756228,1,2.4,5.616194326,,,,,,,,,,
10/18/2025 11:29,39.54140667,-102.4256567,18138.5,5.92125044,1,2.4,6.389147578,,,,,,,,,,
10/18/2025 11:29,39.54139,-102.4255917,18140.9,6.00356148,1,2.4,6.465504655,,,,,,,,,,
10/18/2025 11:29,39.54137333,-102.4255267,18143.4,5.85951716,1,2.5,6.370552672,,,,,,,,,,
10/18/2025 11:29,39.54136,-102.425465,18146.1,5.38108424,1,2.7,6.020470712,,,,,,,,,,
10/18/2025 11:29,39.54136,-102.425465,18149,5.38108424,1,2.9,6.112779041,,,,,,,,,,
10/18/2025 11:29,39.54134833,-102.4253433,18152.5,5.55085076,1,3.5,6.562160022,,,,,,,,,,
10/18/2025 11:29,39.54134333,-102.4252783,18155.8,5.57657296,1,3.3,6.479827619,,,,,,,,,,
10/18/2025 11:29,39.54135333,-102.425155,18164.9,5.2216066,3,3.033333333,6.038732201,,,,,,,,,,
10/18/2025 11:29,39.54143333,-102.4248417,18175.3,6.044717,4,2.6,6.580167445,,,,,,,,,,
10/18/2025 11:29,39.54143333,-102.4248417,18177.5,6.044717,1,2.2,6.432620276,,,,,,,,,,
10/18/2025 11:29,39.54148167,-102.4246333,18181,6.46141664,2,1.75,6.694206823,,,,,,,,,,
10/18/2025 11:29,39.5415,-102.4245633,18182.5,6.25563904,1,1.5,6.432963532,,,,,,,,,,
10/18/2025 11:29,39.54151167,-102.4244967,18184,6.04986144,1,1.5,6.233042872,,,,,,,,,,
10/18/2025 11:29,39.54151167,-102.4244967,18185.8,6.04986144,1,1.8,6.311958764,,,,,,,,,,
10/18/2025 11:29,39.54153333,-102.4243583,18188,5.8389394,1,2.2,6.239648493,,,,,,,,,,
10/18/2025 11:29,39.54155167,-102.4242967,18190.7,5.51483968,1,2.7,6.140314055,,,,,,,,,,
10/18/2025 11:29,39.54157667,-102.4241883,18196.2,4.15670752,2,2.75,4.984046289,,,,,,,,,,
10/18/2025 11:29,39.54158,-102.4241,18200.8,3.61139688,2,2.3,4.281610378,,,,,,,,,,
10/18/2025 11:29,39.54158167,-102.4240583,18202.9,3.59081912,1,2.1,4.159805519,,,,,,,,,,
10/18/2025 11:29,39.54158667,-102.4240183,18205.4,3.57024136,1,2.5,4.3585116,,,,,,,,,,
10/18/2025 11:29,39.54159167,-102.4239783,18207.9,3.5753858,1,2.5,4.362726627,,,,,,,,,,
10/18/2025 11:29,39.54159167,-102.4239783,18210,3.5753858,1,2.1,4.146490518,,,,,,,,,,
10/18/2025 11:29,39.5416,-102.423895,18212.2,3.61139688,1,2.2,4.228733549,,,,,,,,,,
10/18/2025 11:29,39.54161167,-102.4238533,18214.3,3.9354966,1,2.1,4.460732394,,,,,,,,,,
10/18/2025 11:29,39.54162833,-102.42381,18216.6,4.34190736,1,2.3,4.913467159,,,,,,,,,,
10/18/2025 11:29,39.54164833,-102.4237633,18218.9,4.7071626,1,2.3,5.239024694,,,,,,,,,,
10/18/2025 11:29,39.54164833,-102.4237633,18221.2,4.7071626,1,2.3,5.239024694,,,,,,,,,,
10/18/2025 11:29,39.541685,-102.4236567,18223.3,5.43767308,1,2.1,5.829089854,,,,,,,,,,
10/18/2025 11:29,39.54174333,-102.4234817,18229.5,5.4531064,3,2.066666667,5.831593309,,,,,,,,,,
10/18/2025 11:29,39.54177,-102.4233633,18234.3,5.21646216,2,2.4,5.742079542,,,,,,,,,,
10/18/2025 11:29,39.54178,-102.423305,18236.7,4.76889588,1,2.4,5.338760897,,,,,,,,,,
10/18/2025 11:29,39.54178667,-102.423255,18238.9,4.07439648,1,2.2,4.63041107,,,,,,,,,,
10/18/2025 11:29,39.54179333,-102.4232117,18240.9,3.51365252,1,2,4.042988255,,,,,,,,,,
10/18/2025 11:29,39.541805,-102.4231317,18244.8,3.82746336,2,1.95,4.295576303,,,,,,,,,,
10/18/2025 11:29,39.54181667,-102.42304,18249,3.88919664,2,2.1,4.419937839,,,,,,,,,,
10/18/2025 11:30,39.541985,-102.4225083,18272.9,5.02097344,11,2.172727273,5.470915653,,,,,,,,,,
10/18/2025 11:30,39.54202,-102.4223683,18280.2,3.8068856,3,2.433333333,4.518128936,,,,,,,,,,
10/18/2025 11:30,39.54201833,-102.4223233,18282.2,3.93035216,1,2,4.409951032,,,,,,,,,,
10/18/2025 11:30,39.54201333,-102.4222783,18286.5,3.97150768,2,2.15,4.516123698,,,,,,,,,,
10/18/2025 11:30,39.542015,-102.4221533,18291.3,3.17411948,2,2.4,3.979325882,,,,,,,,,,
10/18/2025 11:30,39.54201667,-102.4221167,18293.7,3.15354172,1,2.4,3.962931412,,,,,,,,,,
10/18/2025 11:30,39.5421,-102.4219167,18306,3.34903044,6,2.05,3.926640407,,,,,,,,,,
10/18/2025 11:30,39.5421,-102.4219167,18308.6,3.34903044,1,2.6,4.239811893,,,,,,,,,,
10/18/2025 11:30,39.542125,-102.4218417,18311.1,3.57024136,1,2.5,4.3585116,,,,,,,,,,
10/18/2025 11:30,39.54214667,-102.4217617,18315.8,3.81203004,2,2.35,4.478177422,,,,,,,,,,
10/18/2025 11:30,39.54214833,-102.4217183,18318,4.02295208,1,2.2,4.585209203,,,,,,,,,,
10/18/2025 11:30,39.54214833,-102.4217183,18320.4,4.02295208,1,2.4,4.684457646,,,,,,,,,,
10/18/2025 11:30,39.542145,-102.421625,18322.9,4.03324096,1,2.5,4.745211549,,,,,,,,,,
10/18/2025 11:30,39.542145,-102.42158,18325.8,3.81203004,1,2.9,4.789736217,,,,,,,,,,
10/18/2025 11:30,39.54215167,-102.4215383,18328.5,3.80174116,1,2.7,4.662964277,,,,,,,,,,
10/18/2025 11:30,39.54216333,-102.4214983,18331.1,3.8068856,1,2.6,4.610030149,,,,,,,,,,
10/18/2025 11:30,39.54216333,-102.4214983,18333.4,3.8068856,1,2.3,4.447738523,,,,,,,,,,
10/18/2025 11:30,39.54219667,-102.421415,18335.7,4.31104072,1,2.3,4.886212448,,,,,,,,,,
10/18/2025 11:30,39.54221333,-102.42137,18338,4.31104072,1,2.3,4.886212448,,,,,,,,,,
10/18/2025 11:30,39.54224,-102.4212767,18343.1,4.07954092,2,2.55,4.810941084,,,,,,,,,,
10/18/2025 11:30,39.54224,-102.4212767,18345.7,4.07954092,1,2.6,4.837628977,,,,,,,,,,
10/18/2025 11:30,39.54225,-102.4211783,18348,4.46022948,1,2.3,5.018331099,,,,,,,,,,
10/18/2025 11:30,39.54224667,-102.4211233,18350.4,4.82548472,1,2.4,5.389369424,,,,,,,,,,
10/18/2025 11:30,39.54224167,-102.4210683,18352.7,4.81519584,1,2.3,5.336301245,,,,,,,,,,
10/18/2025 11:30,39.54224167,-102.4209033,18360.8,4.6042738,3,2.7,5.337540372,,,,,,,,,,
10/18/2025 11:30,39.54224833,-102.42085,18363.3,4.72774036,1,2.5,5.348039726,,,,,,,,,,
10/18/2025 11:30,39.54226167,-102.4207983,18365.7,4.71230704,1,2.4,5.288273597,,,,,,,,,,
10/18/2025 11:30,39.54227833,-102.42075,18368.3,4.45508504,1,2.6,5.15827323,,,,,,,,,,
10/18/2025 11:30,39.54227833,-102.42075,18371,4.45508504,1,2.7,5.209393699,,,,,,,,,,
10/18/2025 11:30,39.54230667,-102.4206567,18373.8,4.34190736,1,2.8,5.16644554,,,,,,,,,,
10/18/2025 11:30,39.542305,-102.420345,18389,4.09497424,6,2.533333333,4.815245768,,,,,,,,,,
10/18/2025 11:30,39.542305,-102.4202483,18394.7,4.05381872,2,2.85,4.955395667,,,,,,,,,,
10/18/2025 11:30,39.54231667,-102.4201567,18399.8,4.0383854,2,2.55,4.776092193,,,,,,,,,,
10/18/2025 11:30,39.54233167,-102.420115,18402.3,4.15670752,1,2.5,4.850589388,,,,,,,,,,
10/18/2025 11:31,39.54234833,-102.4200717,18405.1,4.13612976,1,2.8,4.994754187,,,,,,,,,,
10/18/2025 11:31,39.54236167,-102.4200283,18407.7,3.986941,1,2.6,4.759800262,,,,,,,,,,
10/18/2025 11:31,39.54236167,-102.4200283,18410.4,3.986941,1,2.7,4.815153013,,,,,,,,,,
10/18/2025 11:31,39.542365,-102.4199383,18412.9,4.10011868,1,2.5,4.80218421,,,,,,,,,,
10/18/2025 11:31,39.54235667,-102.4198933,18415,4.05896316,1,2.1,4.570030846,,,,,,,,,,
10/18/2025 11:31,39.54234667,-102.41985,18417,4.05896316,1,2,4.524951042,,,,,,,,,,
10/18/2025 11:31,39.54233833,-102.419805,18419.2,3.8068856,1,2.2,4.396860013,,,,,,,,,,
10/18/2025 11:31,39.54233833,-102.419805,18422.1,3.8068856,1,2.9,4.785642901,,,,,,,,,,
10/18/2025 11:31,39.54233333,-102.419725,18425.1,3.28215272,1,3,4.446630913,,,,,,,,,,
10/18/2025 11:31,39.54233833,-102.4196883,18428.2,3.25128608,1,3.1,4.49231134,,,,,,,,,,
10/18/2025 11:31,39.54234833,-102.419655,18430.7,2.96834188,1,2.5,3.880857317,,,,,,,,,,
10/18/2025 11:31,39.54236333,-102.4196267,18433.1,3.00435296,1,2.4,3.845274595,,,,,,,,,,
10/18/2025 11:31,39.54239167,-102.4194917,18445.1,3.37475264,4,3,4.515413091,,,,,,,,,,
10/18/2025 11:31,39.54237333,-102.4193667,18453.4,3.4210526,3,2.766666667,4.399777874,,,,,,,,,,
10/18/2025 11:31,39.54237167,-102.4193283,18456.4,3.09180844,1,3,4.308048216,,,,,,,,,,
10/18/2025 11:31,39.54237,-102.4192933,18459.4,2.99406408,1,3,4.238445436,,,,,,,,,,
10/18/2025 11:31,39.54237,-102.41926,18462.4,2.96319744,1,3,4.21669765,,,,,,,,,,
10/18/2025 11:31,39.54237,-102.41926,18465.3,2.96319744,1,2.9,4.146147497,,,,,,,,,,
10/18/2025 11:31,39.54238167,-102.4191967,18468,2.7779976,1,2.7,3.873921871,,,,,,,,,,
10/18/2025 11:31,39.54239333,-102.41917,18470.8,2.74198652,1,2.8,3.918990951,,,,,,,,,,
10/18/2025 11:31,39.54240333,-102.4191417,18473.8,2.71111988,1,3,4.043534469,,,,,,,,,,
10/18/2025 11:31,39.54241,-102.4191083,18476.7,3.04036404,1,2.9,4.201644142,,,,,,,,,,
10/18/2025 11:31,39.54241,-102.4191083,18479.5,3.04036404,1,2.8,4.133257008,,,,,,,,,,
10/18/2025 11:31,39.54241667,-102.419025,18482.3,4.20300748,1,2.8,5.050274436,,,,,,,,,,
10/18/2025 11:31,39.54241667,-102.418975,18485.1,4.67629596,1,2.8,5.450481071,,,,,,,,,,
10/18/2025 11:31,39.542415,-102.41892,18487.8,4.67629596,1,2.7,5.399791098,,,,,,,,,,
10/18/2025 11:31,39.54241333,-102.4188683,18490.6,4.37791844,1,2.8,5.196746085,,,,,,,,,,
10/18/2025 11:31,39.54241333,-102.4188683,18493.5,4.37791844,1,2.9,5.251301731,,,,,,,,,,
10/18/2025 11:31,39.54241,-102.4187717,18496.6,4.22872968,1,3.1,5.243296168,,,,,,,,,,
10/18/2025 11:31,39.54240667,-102.4187217,18499.8,4.40878508,1,3.2,5.447695465,,,,,,,,,,
10/18/2025 11:31,39.54240667,-102.4186733,18503,4.16185196,1,3.2,5.249858259,,,,,,,,,,
10/18/2025 11:31,39.54241167,-102.41863,18506.2,3.37475264,1,3.2,4.650694075,,,,,,,,,,
10/18/2025 11:31,39.54241167,-102.41863,18509.3,3.37475264,1,3.1,4.582461716,,,,,,,,,,
10/18/2025 11:31,39.54242667,-102.4185667,18512.3,2.53106448,1,3,3.925084382,,,,,,,,,,
10/18/2025 11:31,39.54243667,-102.418535,18515.2,3.01464184,1,2.9,4.1830689,,,,,,,,,,
10/18/2025 11:31,39.542445,-102.4184967,18518.2,3.34903044,1,3,4.496221179,,,,,,,,,,
10/18/2025 11:31,39.54245,-102.4184567,18521.4,3.37989708,1,3.2,4.654428458,,,,,,,,,,
10/18/2025 11:31,39.54245,-102.4184567,18524.5,3.37989708,1,3.1,4.586251658,,,,,,,,,,
10/18/2025 11:31,39.54245667,-102.418375,18527.1,3.81717448,1,2.6,4.618530179,,,,,,,,,,
10/18/2025 11:31,39.54245667,-102.4183233,18529.5,4.92322908,1,2.4,5.477059848,,,,,,,,,,
10/18/2025 11:31,39.542455,-102.4182617,18531.9,5.47368416,1,2.4,5.976723039,,,,,,,,,,
10/18/2025 11:31,39.542455,-102.4182,18534.4,5.22675104,1,2.5,5.793869729,,,,,,,,,,
10/18/2025 11:31,39.542455,-102.4182,18537.1,5.22675104,1,2.7,5.882935189,,,,,,,,,,
10/18/2025 11:31,39.54246167,-102.418095,18540.1,4.38306288,1,3,5.311425441,,,,,,,,,,
10/18/2025 11:31,39.542465,-102.4180433,18543,4.56826272,1,2.9,5.411009543,,,,,,,,,,
10/18/2025 11:31,39.54247,-102.4179933,18545.8,4.30075184,1,2.8,5.131906701,,,,,,,,,,
10/18/2025 11:31,39.54247667,-102.4179483,18548.3,3.68856348,1,2.5,4.455951138,,,,,,,,,,
10/18/2025 11:31,39.54247667,-102.4179483,18551,3.68856348,1,2.7,4.57115965,,,,,,,,,,
10/18/2025 11:31,39.54249833,-102.4178717,18554,3.55995248,1,3,4.655455043,,,,,,,,,,
10/18/2025 11:31,39.54251833,-102.41778,18560.2,4.629996,2,3.1,5.571971192,,,,,,,,,,
10/18/2025 11:31,39.54253,-102.417725,18563.1,5.38108424,1,2.9,6.11277904,,,,,,,,,,
10/18/2025 11:31,39.54253,-102.417725,18565.8,5.38108424,1,2.7,6.020470712,,,,,,,,,,
10/18/2025 11:31,39.54255167,-102.417595,18568.6,6.10130584,1,2.8,6.713116486,,,,,,,,,,
10/18/2025 11:31,39.54256,-102.4175267,18571.6,5.92639488,1,3,6.642451074,,,,,,,,,,
10/18/2025 11:32,39.54256667,-102.41746,18574.7,5.54570632,1,3.1,6.353334446,,,,,,,,,,
10/18/2025 11:32,39.54257333,-102.4173983,18577.7,5.13929556,1,3,5.950828417,,,,,,,,,,
10/18/2025 11:32,39.54257333,-102.4173983,18580.5,5.13929556,1,2.8,5.852551482,,,,,,,,,,
10/18/2025 11:32,39.54259,-102.4172883,18583,4.48080724,1,2.5,5.131046046,,,,,,,,,,
10/18/2025 11:32,39.54259833,-102.417245,18585.3,3.90462996,1,2.3,4.531681269,,,,,,,,,,
10/18/2025 11:32,39.54260833,-102.417205,18587.8,3.4982192,1,2.5,4.299713662,,,,,,,,,,
10/18/2025 11:32,39.54261667,-102.4171617,18590.1,3.7811634,1,2.3,4.425742498,,,,,,,,,,
10/18/2025 11:32,39.54261667,-102.4171617,18592.7,3.7811634,1,2.6,4.588812118,,,,,,,,,,
10/18/2025 11:32,39.54263667,-102.4170567,18595.4,5.29362876,1,2.7,5.94243262,,,,,,,,,,
10/18/2025 11:32,39.54265,-102.416995,18598.3,5.71547284,1,2.9,6.409105225,,,,,,,,,,
10/18/2025 11:32,39.54266,-102.4169283,18601,6.2762168,1,2.7,6.832342008,,,,,,,,,,
10/18/2025 11:32,39.54266833,-102.416855,18603.5,6.92441624,1,2.5,7.361897871,,,,,,,,,,
10/18/2025 11:32,39.54266833,-102.416855,18606.3,6.92441624,1,2.8,7.469105721,,,,,,,,,,
10/18/2025 11:32,39.54268833,-102.4166983,18609.2,6.6620498,1,2.9,7.265872799,,,,,,,,,,
10/18/2025 11:32,39.54270333,-102.4166267,18612.1,6.24020572,1,2.9,6.881145793,,,,,,,,,,
10/18/2025 11:32,39.54272,-102.41656,18615.5,5.98812816,1,3.4,6.886049583,,,,,,,,,,
10/18/2025 11:32,39.542735,-102.4164933,18618.4,5.8646616,1,2.9,6.542496135,,,,,,,,,,
10/18/2025 11:32,39.542735,-102.4164933,18621.1,5.8646616,1,2.7,6.456334539,,,,,,,,,,
10/18/2025 11:32,39.54276,-102.4163717,18623.5,4.84606248,1,2.4,5.407801916,,,,,,,,,,
10/18/2025 11:32,39.54277333,-102.4163183,18626.2,5.015829,1,2.7,5.696362046,,,,,,,,,,
10/18/2025 11:32,39.54279,-102.41626,18628.9,5.6331618,1,2.7,6.24680013,,,,,,,,,,
10/18/2025 11:32,39.54281,-102.416195,18631.7,6.46141664,1,2.8,7.042010011,,,,,,,,,,
10/18/2025 11:32,39.54281,-102.416195,18634.7,6.46141664,1,3,7.123896756,,,,,,,,,,
10/18/2025 11:32,39.54285667,-102.4160533,18637.6,6.99129396,1,2.9,7.568896302,,,,,,,,,,
10/18/2025 11:32,39.54288333,-102.415975,18640.3,7.73209332,1,2.7,8.189949152,,,,,,,,,,
10/18/2025 11:32,39.54290833,-102.4158883,18643.1,8.0510486,1,2.8,8.52404737,,,,,,,,,,
10/18/2025 11:32,39.54293,-102.4158,18645.7,7.91729316,1,2.6,8.333278525,,,,,,,,,,
10/18/2025 11:32,39.54293,-102.4158,18648.4,7.91729316,1,2.7,8.365018289,,,,,,,,,,
10/18/2025 11:32,39.542975,-102.4156367,18651.4,7.073605,1,3,7.683481483,,,,,,,,,,
10/18/2025 11:32,39.54299833,-102.4155617,18654.4,6.83696076,1,3,7.466192633,,,,,,,,,,
10/18/2025 11:32,39.54302,-102.41549,18657.1,6.0961614,1,2.7,6.667322087,,,,,,,,,,
10/18/2025 11:32,39.54303667,-102.4154267,18659.6,5.36565092,1,2.5,5.919477156,,,,,,,,,,
10/18/2025 11:32,39.54303667,-102.4154267,18662.1,5.36565092,1,2.5,5.919477156,,,,,,,,,,
10/18/2025 11:32,39.543065,-102.4153133,18664.6,5.29362876,1,2.5,5.85427241,,,,,,,,,,
10/18/2025 11:32,39.54308167,-102.4152533,18667.2,5.70518396,1,2.6,6.269698878,,,,,,,,,,
10/18/2025 11:32,39.5431,-102.41519,18669.8,5.94697264,1,2.6,6.490491783,,,,,,,,,,
10/18/2025 11:32,39.54311667,-102.415125,18672.6,5.96240596,1,2.8,6.587130243,,,,,,,,,,
10/18/2025 11:32,39.54311667,-102.415125,18674.9,5.96240596,1,2.3,6.390640409,,,,,,,,,,
10/18/2025 11:32,39.54314833,-102.4149767,18677.3,7.46458244,1,2.4,7.84091774,,,,,,,,,,
10/18/2025 11:32,39.54316667,-102.41489,18679.8,7.95330424,1,2.5,8.336968774,,,,,,,,,,
10/18/2025 11:32,39.54318667,-102.4148033,18682.4,7.6394934,1,2.6,8.069811609,,,,,,,,,,
10/18/2025 11:32,39.543205,-102.4147217,18685.1,6.95528288,1,2.7,7.4609624,,,,,,,,,,
10/18/2025 11:32,39.543205,-102.4147217,18688,6.95528288,1,2.9,7.535645954,,,,,,,,,,
10/18/2025 11:32,39.54323333,-102.4145733,18690.7,6.20419464,1,2.7,6.766242024,,,,,,,,,,
10/18/2025 11:32,39.54324333,-102.414505,18693.2,5.56628408,1,2.5,6.101927438,,,,,,,,,,
10/18/2025 11:32,39.54325,-102.414445,18695.6,5.03126232,1,2.4,5.574369967,,,,,,,,,,
10/18/2025 11:32,39.54325833,-102.41439,18698.2,4.8100514,1,2.6,5.467777837,,,,,,,,,,
10/18/2025 11:32,39.54325833,-102.41439,18700.6,4.8100514,1,2.4,5.375555271,,,,,,,,,,
10/18/2025 11:32,39.54327167,-102.4142683,18703.5,5.57142852,1,2.9,6.280988438,,,,,,,,,,
10/18/2025 11:32,39.54328,-102.4142017,18706.5,5.92639488,1,3,6.642451074,,,,,,,,,,
10/18/2025 11:32,39.54329,-102.41413,18709.2,6.44598332,1,2.7,6.988612234,,,,,,,,,,
10/18/2025 11:32,39.54330333,-102.4140517,18711.6,7.3051048,1,2.4,7.689249387,,,,,,,,,,
10/18/2025 11:32,39.54330333,-102.4140517,18714.1,7.3051048,1,2.5,7.721046311,,,,,,,,,,
10/18/2025 11:32,39.54333667,-102.41388,18716.5,7.59833788,1,2.4,7.968358585,,,,,,,,,,
10/18/2025 11:32,39.54334833,-102.4137967,18719.3,7.01701616,1,2.8,7.555032481,,,,,,,,,,
10/18/2025 11:32,39.543355,-102.41372,18722.1,6.47170552,1,2.8,7.051451789,,,,,,,,,,
10/18/2025 11:32,39.54335833,-102.4136483,18724.7,5.787495,1,2.6,6.344690566,,,,,,,,,,
10/18/2025 11:32,39.54335833,-102.4136483,18727.3,5.787495,1,2.6,6.344690566,,,,,,,,,,
10/18/2025 11:32,39.54335833,-102.413535,18729.7,4.3470518,1,2.4,4.965567375,,,,,,,,,,
10/18/2025 11:32,39.54335667,-102.413485,18732.3,4.4499406,1,2.6,5.153830745,,,,,,,,,,
10/18/2025 11:33,39.54335833,-102.41343,18735.1,4.92322908,1,2.8,5.663760639,,,,,,,,,,
10/18/2025 11:33,39.54336167,-102.4133717,18737.8,5.25247324,1,2.7,5.905800127,,,,,,,,,,
10/18/2025 11:33,39.54336167,-102.4133717,18740.3,5.25247324,1,2.5,5.817084763,,,,,,,,,,
10/18/2025 11:33,39.54338,-102.4132517,18742.7,5.20617328,1,2.4,5.732734097,,,,,,,,,,
10/18/2025 11:33,39.54339,-102.413195,18745.2,5.0415512,1,2.5,5.627365147,,,,,,,,,,
10/18/2025 11:33,39.54340333,-102.4131383,18747.6,5.02097344,1,2.4,5.56508529,,,,,,,,,,
10/18/2025 11:33,39.54341833,-102.4130833,18749.9,5.10842892,1,2.3,5.602325056,,,,,,,,,,
10/18/2025 11:33,39.54341833,-102.4130833,18752.4,5.10842892,1,2.5,5.68735844,,,,,,,,,,
10/18/2025 11:33,39.54345167,-102.4129717,18755,5.07756228,1,2.6,5.704527913,,,,,,,,,,
10/18/2025 11:33,39.54346833,-102.4129183,18757.5,4.69687372,1,2.5,5.320772758,,,,,,,,,,
10/18/2025 11:33,39.54348333,-102.41287,18760,4.36762956,1,2.5,5.032513087,,,,,,,,,,
10/18/2025 11:33,39.54349833,-102.4128183,18762.3,4.72259592,1,2.3,5.252895604,,,,,,,,,,
10/18/2025 11:33,39.54349833,-102.4128183,18764.8,4.72259592,1,2.5,5.343492512,,,,,,,,,,
10/18/2025 11:33,39.54353833,-102.4127,18767.1,5.8646616,1,2.3,6.299544085,,,,,,,,,,
10/18/2025 11:33,39.54356,-102.4126367,18769.6,6.05500588,1,2.5,6.550808821,,,,,,,,,,
10/18/2025 11:33,39.54358,-102.4125733,18772.2,5.70003952,1,2.6,6.265017999,,,,,,,,,,
10/18/2025 11:33,39.54359833,-102.4125133,18774.9,5.33992872,1,2.7,5.98371446,,,,,,,,,,
10/18/2025 11:33,39.54359833,-102.4125133,18777.7,5.33992872,1,2.8,6.029497387,,,,,,,,,,
10/18/2025 11:33,39.54363,-102.4123867,18780.6,6.12702804,1,2.9,6.778677792,,,,,,,,,,
10/18/2025 11:33,39.54364833,-102.412315,18783.3,6.7134942,1,2.7,7.236090407,,,,,,,,,,
10/18/2025 11:33,39.54366833,-102.4122417,18786.5,6.72892752,1,3.2,7.451071438,,,,,,,,,,
10/18/2025 11:33,39.54369,-102.4121683,18789.6,6.44083888,1,3.1,7.148035078,,,,,,,,,,
10/18/2025 11:33,39.54369,-102.4121683,18792.7,6.44083888,1,3.1,7.148035078,,,,,,,,,,
10/18/2025 11:33,39.54371833,-102.41203,18795.4,6.1990502,1,2.7,6.761525226,,,,,,,,,,
10/18/2025 11:33,39.54372833,-102.4119583,18798.1,6.4819944,1,2.7,7.021841027,,,,,,,,,,
10/18/2025 11:33,39.54373833,-102.411885,18801,6.3276612,1,2.9,6.96055287,,,,,,,,,,
10/18/2025 11:33,39.54375167,-102.41182,18804.2,5.56113964,1,3.2,6.416094926,,,,,,,,,,
10/18/2025 11:33,39.54375167,-102.41182,18807.2,5.56113964,1,3,6.318724088,,,,,,,,,,
10/18/2025 11:33,39.543785,-102.4117133,18810.1,4.97981792,1,2.9,5.762689174,,,,,,,,,,
10/18/2025 11:33,39.54475,-102.4105617,18867.8,7.14048272,23,2.508695652,7.5683583,,,,,,,,,,
10/18/2025 11:33,39.54475,-102.4105617,18869.9,7.14048272,1,2.1,7.442882068,,,,,,,,,,
10/18/2025 11:33,39.54485167,-102.41045,18872.2,7.36169364,1,2.3,7.712621685,,,,,,,,,,
10/18/2025 11:33,39.54490333,-102.4103983,18874.4,6.82152744,1,2.2,7.167512582,,,,,,,,,,
10/18/2025 11:33,39.54495,-102.4103533,18877.1,6.301939,1,2.7,6.85597806,,,,,,,,,,
10/18/2025 11:33,39.544995,-102.4103083,18879.9,6.16303912,1,2.8,6.769272575,,,,,,,,,,
10/18/2025 11:33,39.544995,-102.4103083,18882.6,6.16303912,1,2.7,6.728525187,,,,,,,,,,
10/18/2025 11:33,39.54507333,-102.4102233,18884.9,5.18559552,1,2.3,5.672777177,,,,,,,,,,
10/18/2025 11:33,39.545105,-102.41019,18887.3,4.40878508,1,2.4,5.01969978,,,,,,,,,,
10/18/2025 11:34,39.54513667,-102.4101617,18889.7,4.10526312,1,2.4,4.7553323,,,,,,,,,,
10/18/2025 11:34,39.54517,-102.41013,18892.1,4.85120692,1,2.4,5.412412455,,,,,,,,,,
10/18/2025 11:34,39.54517,-102.41013,18895,4.85120692,1,2.9,5.651920787,,,,,,,,,,
10/18/2025 11:34,39.54524833,-102.410055,18897.8,5.75148392,1,2.8,6.396840414,,,,,,,,,,
10/18/2025 11:34,39.54529333,-102.4100167,18900.4,6.28136124,1,2.6,6.798198219,,,,,,,,,,
10/18/2025 11:34,39.54534667,-102.4099783,18902.7,6.98614952,1,2.3,7.355017683,,,,,,,,,,
10/18/2025 11:34,39.545405,-102.4099383,18904.7,7.5108824,1,2,7.772602809,,,,,,,,,,
10/18/2025 11:34,39.545405,-102.4099383,18907,7.5108824,1,2.3,7.855148275,,,,,,,,,,
10/18/2025 11:34,39.54552,-102.40985,18909.5,7.21764932,1,2.5,7.638354647,,,,,,,,,,
10/18/2025 11:34,39.545575,-102.4098083,18911.9,6.83181632,1,2.4,7.241112776,,,,,,,,,,
10/18/2025 11:34,39.54563167,-102.4097717,18914.4,6.97586064,1,2.5,7.410305774,,,,,,,,,,
